省,市,区,全名,别名,性质,等级
四川省,成都市,金牛区,中铁二局集团中心医院,中铁二局集团中心医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,铁道部第二勘测设计院医院,铁道部第二勘测设计院医院,公立/综合医院,一级甲等
四川省,成都市,金牛区,前锋电子股份有限公司职工医院,前锋电子股份有限公司职工医院,公立/综合医院,一级甲等
四川省,成都市,金牛区,电子工业部第十研究所职工医院,电子工业部第十研究所职工医院,公立/综合医院,一级甲等
四川省,成都市,金牛区,中国五冶医院,中国五冶医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,成都济民女子医院,成都济民女子医院,民营/专科医院,未知
四川省,成都市,金牛区,成都恒博医院,成都恒博医院,民营/综合医院,未知
四川省,成都市,金牛区,四川建筑总公司机械厂职工医院,四川建筑总公司机械厂职工医院,公立/综合医院,未知
四川省,成都市,金牛区,成都金牛区针灸按摩医院,成都金牛区针灸按摩医院,公立/综合医院,未知
四川省,成都市,金牛区,成都市慢性病医院,成都市干部疗养院,公立/专科医院,未知
四川省,成都市,金牛区,成都骨伤医院,成都骨伤医院,公立/专科医院,二级乙等
四川省,成都市,金牛区,四川必有医院,四川必有医院,民营/综合医院,二级甲等
四川省,成都市,金牛区,成都复兴医院,成都复兴医院,民营/综合医院,未知
四川省,成都市,金牛区,成都关怀医院,成都关怀医院,民营/综合医院,未知
四川省,成都市,金牛区,成都成仁眼科医院,成都成仁眼科医院,民营/专科医院,未知
四川省,成都市,金牛区,成都怡和医院,成都怡和医院,民营/综合医院,未知
四川省,成都市,金牛区,四川天祥骨科医院,四川天祥骨科医院,民营/专科医院,二级甲等
四川省,成都市,金牛区,成都市金牛区妇幼保健院,成都市金牛区妇幼保健院,公立/综合医院,三级乙等
四川省,成都市,金牛区,成都市金牛区第四人民医院,成都针灸按摩医院,公立/综合医院,未知
四川省,成都市,金牛区,成都市金牛区第二人民医院,成都市金牛区第二人民医院,公立/综合医院,未知
四川省,成都市,金牛区,成都市金牛区人民医院,成都市金牛区人民医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,成都铁路分局医院,成都铁路分局医院,公立/综合医院,二级乙等
四川省,成都市,金牛区,成都市建工医院,成都市建工医院,公立/综合医院,二级乙等
四川省,成都市,金牛区,成都市金牛区中医院,成都市金牛区中医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,四川省林业中心医院,四川省林业中心医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,成都第五冶职工医院,成都第五冶职工医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,四川省建筑医院,四川省建筑医院,公立/综合医院,二级甲等
四川省,成都市,金牛区,成都市西区医院,成都市西区肿瘤医院,其他/综合医院,未知
四川省,成都市,金牛区,成都铁路局中心医院,成都铁路局中心医院,公立/综合医院,三级乙等
四川省,成都市,金牛区,成都市第八人民医院,成都市第八人民医院,公立/综合医院,三级甲等　　
四川省,成都市,金牛区,成都军区总医院,成都军区总医院,公立/综合医院,三级甲等　　
四川省,成都市,金牛区,成都中医药大学附属医院,四川省中医院,公立/综合医院,三级甲等　　
四川省,成都市,金牛区,四川省妇幼保健院,四川省妇女儿童医院,公立/综合医院,三级甲等　　
四川省,成都市,金牛区,成都口腔医院,成都九洲口腔医院,其他/综合医院,未知
四川省,成都市,金牛区,四川省生殖健康研究中心附属生殖专科医院,四川省生殖专科医院,公立/专科医院,未知
四川省,成都市,金牛区,成都玛诗特肿瘤医院,玛诗特肿瘤医院,民营/专科医院,民营医院
四川省,成都市,金牛区,成都维美时尚医学美容医院,成都维美时尚医学美容医院,其他/其他,未知
四川省,成都市,金牛区,蜀尚蓉雅美容整形门诊部,蜀尚蓉雅美容整形门诊部,其他/门诊,未知
四川省,成都市,金牛区,四川友谊医院,四川友谊医院,合资/综合医院,未评级
四川省,成都市,金牛区,成都南亚生物医学研究所险附属门诊部,成都南亚专科医院,其他/专科医院,未知
四川省,成都市,金牛区,四川省建筑医院,四川省建筑医院肛肠诊疗中心,公立/专科医院,二级甲等
四川省,成都市,金牛区,金牛城北梁家巷中西医门诊部,梁家巷中西医门诊部,民营/综合医院,民营医院
四川省,成都市,金牛区,成都西南泌尿病研究院,成都西南泌尿病研究院,其他/其他,未知
四川省,成都市,金牛区,成都中科甲状腺医院,华西甲状腺研究院,其他/专科医院,未知
四川省,成都市,金牛区,成都南亚医学生物研究所附属门诊部,成都南亚性病研究所,民营/综合医院,未评级
四川省,成都市,金牛区,成都京研强直性脊柱炎研究院,成都京研强直医院,外资/专科医院,未知
四川省,成都市,金牛区,成都武警第三总队增高医院,成都武警第三总队医院,公立/专科医院,未评级
四川省,成都市,金牛区,成都华西精神疾病医学研究院,成都成华脑康医院,民营/专科医院,民营医院
